name,id,smiles,atc,atc_name_1,atc_name_2,atc_name_3,atc_name_4,smiles,molecular_weight,logP,hydrogen_bond_acceptors,hydrogen_bond_donors,Lipinski,QED,stereo_centers,tpsa,AMES,BBB_Martins,Bioavailability_Ma,CYP1A2_Veith,CYP2C19_Veith,CYP2C9_Substrate_CarbonMangels,CYP2C9_Veith,CYP2D6_Substrate_CarbonMangels,CYP2D6_Veith,CYP3A4_Substrate_CarbonMangels,CYP3A4_Veith,Carcinogens_Lagunin,ClinTox,DILI,HIA_Hou,NR-AR-LBD,NR-AR,NR-AhR,NR-Aromatase,NR-ER-LBD,NR-ER,NR-PPAR-gamma,PAMPA_NCATS,Pgp_Broccatelli,SR-ARE,SR-ATAD5,SR-HSE,SR-MMP,SR-p53,Skin_Reaction,hERG,Caco2_Wang,Clearance_Hepatocyte_AZ,Clearance_Microsome_AZ,Half_Life_Obach,HydrationFreeEnergy_FreeSolv,LD50_Zhu,Lipophilicity_AstraZeneca,PPBR_AZ,Solubility_AqSolDB,VDss_Lombardo,molecular_weight_drugbank_approved_percentile,logP_drugbank_approved_percentile,hydrogen_bond_acceptors_drugbank_approved_percentile,hydrogen_bond_donors_drugbank_approved_percentile,Lipinski_drugbank_approved_percentile,QED_drugbank_approved_percentile,stereo_centers_drugbank_approved_percentile,tpsa_drugbank_approved_percentile,AMES_drugbank_approved_percentile,BBB_Martins_drugbank_approved_percentile,Bioavailability_Ma_drugbank_approved_percentile,CYP1A2_Veith_drugbank_approved_percentile,CYP2C19_Veith_drugbank_approved_percentile,CYP2C9_Substrate_CarbonMangels_drugbank_approved_percentile,CYP2C9_Veith_drugbank_approved_percentile,CYP2D6_Substrate_CarbonMangels_drugbank_approved_percentile,CYP2D6_Veith_drugbank_approved_percentile,CYP3A4_Substrate_CarbonMangels_drugbank_approved_percentile,CYP3A4_Veith_drugbank_approved_percentile,Carcinogens_Lagunin_drugbank_approved_percentile,ClinTox_drugbank_approved_percentile,DILI_drugbank_approved_percentile,HIA_Hou_drugbank_approved_percentile,NR-AR-LBD_drugbank_approved_percentile,NR-AR_drugbank_approved_percentile,NR-AhR_drugbank_approved_percentile,NR-Aromatase_drugbank_approved_percentile,NR-ER-LBD_drugbank_approved_percentile,NR-ER_drugbank_approved_percentile,NR-PPAR-gamma_drugbank_approved_percentile,PAMPA_NCATS_drugbank_approved_percentile,Pgp_Broccatelli_drugbank_approved_percentile,SR-ARE_drugbank_approved_percentile,SR-ATAD5_drugbank_approved_percentile,SR-HSE_drugbank_approved_percentile,SR-MMP_drugbank_approved_percentile,SR-p53_drugbank_approved_percentile,Skin_Reaction_drugbank_approved_percentile,hERG_drugbank_approved_percentile,Caco2_Wang_drugbank_approved_percentile,Clearance_Hepatocyte_AZ_drugbank_approved_percentile,Clearance_Microsome_AZ_drugbank_approved_percentile,Half_Life_Obach_drugbank_approved_percentile,HydrationFreeEnergy_FreeSolv_drugbank_approved_percentile,LD50_Zhu_drugbank_approved_percentile,Lipophilicity_AstraZeneca_drugbank_approved_percentile,PPBR_AZ_drugbank_approved_percentile,Solubility_AqSolDB_drugbank_approved_percentile,VDss_Lombardo_drugbank_approved_percentile
Teicoplanin,DB06149,CCCCCCCCCC(=O)N[C@H]1[C@H](Oc2c3cc4cc2Oc2ccc(cc2Cl)[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2NC(C)=O)[C@@H]2NC(=O)[C@H](NC(=O)[C@@H]4NC(=O)[C@H]4NC(=O)[C@@H](Cc5ccc(c(Cl)c5)O3)NC(=O)[C@H](N)c3ccc(O)c(c3)Oc3cc(O)cc4c3)c3ccc(O)c(c3)-c3c(OC4O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]4O)cc(O)cc3[C@@H](C(=O)O)NC2=O)O[C@H](CO)[C@@H](O)[C@@H]1O,J01XA,ANTIINFECTIVES FOR SYSTEMIC USE,ANTIBACTERIALS FOR SYSTEMIC USE,OTHER ANTIBACTERIALS,Glycopeptide antibacterials,CCCCCCCCCC(=O)N[C@H]1[C@H](Oc2c3cc4cc2Oc2ccc(cc2Cl)[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2NC(C)=O)[C@@H]2NC(=O)[C@H](NC(=O)[C@@H]4NC(=O)[C@H]4NC(=O)[C@@H](Cc5ccc(c(Cl)c5)O3)NC(=O)[C@H](N)c3ccc(O)c(c3)Oc3cc(O)cc4c3)c3ccc(O)c(c3)-c3c(OC4O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]4O)cc(O)cc3[C@@H](C(=O)O)NC2=O)O[C@H](CO)[C@@H](O)[C@@H]1O,1879.68,1.1636,33,24,1,0.047618069,23,662.41,0.52496928,0.043250878,0.459326059,0.022385166,0.016151696,0.028872836,0.013049494,0.016323715,0.03297182,0.454133189,0.044373195,0.044318512,0.281794736,0.77503655,0.099435293,0.061599295,0.247870803,0.052213783,0.094955087,0.133113429,0.179474413,0.086878198,0.030198845,0.184517801,0.284002969,0.237474011,0.023961375,0.054019776,0.250972275,0.187116772,0.498572391,-7.121638642,-20.8594226,17.92091313,98.24070303,-14.162902,2.611139957,0.295782586,94.39092412,-3.479016937,0.302037964,99.57347809,34.66459868,99.49592865,99.53470337,2.908103916,3.063202792,99.57347809,99.1857309,84.33501357,1.938735944,17.02210159,42.76851493,22.29546336,10.50794882,34.31562621,10.89569601,43.7378829,47.30515704,45.63784413,18.14656844,75.02908104,69.67816983,7.522295463,86.73904614,93.29197363,61.84567662,72.43117487,90.65529275,76.85149283,89.87979837,6.048856146,60.13958899,69.94959287,95.23070958,60.87630865,55.06010081,88.56145793,18.57309035,63.55176425,2.326483133,5.932531989,50.36835983,95.81233036,13.1446297,55.60294688,31.25242342,81.54323381,41.60527336,39.16246607
Telaprevir,DB05521,CCC[C@H](NC(=O)[C@@H]1[C@H]2CCC[C@H]2CN1C(=O)[C@@H](NC(=O)[C@@H](NC(=O)c1cnccn1)C1CCCCC1)C(C)(C)C)C(=O)C(=O)NC1CC1,J05AP,ANTIINFECTIVES FOR SYSTEMIC USE,ANTIVIRALS FOR SYSTEMIC USE,DIRECT ACTING ANTIVIRALS,Antivirals for treatment of HCV infections,CCC[C@H](NC(=O)[C@@H]1[C@H]2CCC[C@H]2CN1C(=O)[C@@H](NC(=O)[C@@H](NC(=O)c1cnccn1)C1CCCCC1)C(C)(C)C)C(=O)C(=O)NC1CC1,679.863,2.4459,8,4,3,0.229674909,6,179.56,0.218889979,0.33738097,0.625658023,0.002352055,0.154922523,0.104457692,0.145817138,0.084088807,0.050068017,0.813053846,0.934809697,0.107328384,0.319321355,0.823359096,0.989754152,0.011877702,0.016267751,0.012883211,0.063044421,0.026304287,0.062510211,0.025622466,0.756316125,0.551582652,0.669565982,0.044739475,0.128278901,0.231072062,0.101435868,0.177044631,0.294192438,-5.587274098,77.26544089,78.63943468,35.14504762,-10.07292939,4.59694965,2.796071832,88.4036131,-5.155183872,5.513930761,91.95424583,52.26832105,82.35750291,86.02171384,20.91896084,14.65684374,87.12679333,88.87165568,55.21519969,20.35672741,28.11167119,18.37921675,57.5029081,36.99108181,71.22915859,44.47460256,50.56223342,89.60837534,96.43272586,39.89918573,77.51066305,73.63319116,41.60527336,53.04381543,38.61962001,39.04614192,65.25785188,61.10895696,34.62582396,75.02908104,50.29081039,77.8208608,91.31446297,79.10042652,87.59208996,74.60255913,75.61070182,17.4486235,50.36835983,20.7444746,81.15548662,90.18999612,79.41062427,45.52151997,99.65102753,76.15354789,70.33734005,12.21403645,77.54943777
Telavancin,DB06402,CCCCCCCCCCNCCN[C@@]1(C)C[C@H](O[C@H]2[C@H](Oc3c4cc5cc3Oc3ccc(cc3Cl)[C@@H](O)[C@@H](NC(=O)[C@@H](CC(C)C)NC)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@H]5C(=O)N[C@H]3C(=O)N[C@H](C(=O)N[C@H](C(=O)O)c5cc(O)c(CNCP(=O)(O)O)c(O)c5-c5cc3ccc5O)[C@H](O)c3ccc(c(Cl)c3)O4)O[C@H](CO)[C@@H](O)[C@@H]2O)O[C@@H](C)[C@H]1O,J01XA,ANTIINFECTIVES FOR SYSTEMIC USE,ANTIBACTERIALS FOR SYSTEMIC USE,OTHER ANTIBACTERIALS,Glycopeptide antibacterials,CCCCCCCCCCNCCN[C@@]1(C)C[C@H](O[C@H]2[C@H](Oc3c4cc5cc3Oc3ccc(cc3Cl)[C@@H](O)[C@@H](NC(=O)[C@@H](CC(C)C)NC)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@H]5C(=O)N[C@H]3C(=O)N[C@H](C(=O)N[C@H](C(=O)O)c5cc(O)c(CNCP(=O)(O)O)c(O)c5-c5cc3ccc5O)[C@H](O)c3ccc(c(Cl)c3)O4)O[C@H](CO)[C@@H](O)[C@@H]2O)O[C@@H](C)[C@H]1O,1755.658,2.6922,28,23,1,0.023203452,18,598.09,0.550184005,0.050353562,0.671060288,0.039904833,0.015689671,0.055045501,0.008147046,0.03212052,0.043744482,0.595192653,0.060409302,0.052548718,0.37912699,0.6790043,0.17793557,0.041852111,0.265020886,0.03765061,0.036818603,0.139767099,0.182606708,0.076786874,0.050447637,0.204392894,0.185283826,0.170023365,0.018162133,0.033985071,0.181581688,0.151447408,0.429416826,-7.037222334,-16.10367293,35.67054034,56.22554588,-13.57295568,2.51630415,0.644127716,90.22433653,-3.556069622,3.899046912,99.45715394,56.99883676,99.22450562,99.41837922,2.908103916,1.512214036,98.759209,98.99185731,85.80845289,2.559131446,32.29934083,49.51531601,21.94649089,20.1240791,27.84024816,23.65257852,48.42962389,60.33346258,49.51531601,21.17099651,81.73710741,63.70686313,10.04265219,82.12485459,93.56339667,56.49476541,55.95191935,91.08181466,77.31678945,88.75533152,8.801861187,61.65180302,59.20899573,92.86545173,55.48662272,49.12756883,83.9860411,13.41605273,60.17836371,2.714230322,7.250872431,66.88639007,88.75533152,16.44048081,49.12756883,36.64210934,73.94338891,39.93796045,67.3516867
Telbivudine,DB01265,Cc1cn([C@@H]2C[C@@H](O)[C@H](CO)O2)c(=O)[nH]c1=O,J05AF,ANTIINFECTIVES FOR SYSTEMIC USE,ANTIVIRALS FOR SYSTEMIC USE,DIRECT ACTING ANTIVIRALS,Nucleoside and nucleotide reverse transcriptase inhibitors,Cc1cn([C@@H]2C[C@@H](O)[C@H](CO)O2)c(=O)[nH]c1=O,242.231,-1.51428,6,3,4,0.584274214,3,104.55,0.546263087,0.393040395,0.825752652,0.001461207,0.001428704,0.113711961,0.001158758,0.018889074,0.000197063,0.078010496,6.12E-05,0.066065773,0.182644191,0.874226964,0.902719843,0.00961009,0.018691383,0.003702786,0.006727099,0.017916767,0.129449168,0.002810618,0.038545602,0.002983335,0.022664565,0.004509841,0.008375955,0.008071007,0.277716608,0.496140915,0.025471452,-5.199739618,13.6976749,-32.14438617,-11.81062708,-21.29038224,1.906153143,-2.361518538,28.76372094,-0.601494508,-2.364507589,25.08724312,12.48545948,69.5036836,77.25862737,63.80379992,58.74369911,75.43621559,69.89143079,85.57580458,23.96277627,55.21519969,13.84257464,3.14075223,40.28693292,9.616130283,13.3385033,2.44280729,6.436603335,7.716169058,26.40558356,64.32725863,78.36370686,25.97906165,46.68476154,42.72974021,21.48119426,33.96665374,50.05816208,65.87824738,40.63590539,7.328421869,10.81814657,17.95269484,44.20317953,40.79100427,31.29119814,89.41450174,57.42535867,15.8200853,37.02985653,26.17293525,3.024428073,16.828228,1.240791004,16.44048081,2.985653354,9.0345095,87.90228771,19.46490888
Telithromycin,DB00976,CC[C@H]1OC(=O)[C@H](C)C(=O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(OC)C[C@@H](C)C(=O)[C@H](C)[C@H]2N(CCCCn3cnc(-c4cccnc4)c3)C(=O)O[C@]12C,J01FA,ANTIINFECTIVES FOR SYSTEMIC USE,ANTIBACTERIALS FOR SYSTEMIC USE,"MACROLIDES, LINCOSAMIDES AND STREPTOGRAMINS",Macrolides,CC[C@H]1OC(=O)[C@H](C)C(=O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(OC)C[C@@H](C)C(=O)[C@H](C)[C@H]2N(CCCCn3cnc(-c4cccnc4)c3)C(=O)O[C@]12C,812.018,4.9292,14,1,2,0.184283435,13,171.85,0.430537346,0.173832067,0.84531368,0.000296602,0.009968627,0.01644126,0.036749983,0.009737897,0.012137652,0.832903516,0.901816213,0.033853017,0.684648383,0.724854732,0.993610358,0.016020288,0.047182913,0.02479744,0.274998268,0.012013366,0.056385526,0.00646725,0.910891318,0.971115541,0.286063808,0.022689418,0.010421568,0.230820611,0.129687902,0.115081417,0.792077541,-4.966664923,81.33228856,65.46495498,7.278395696,-9.946711493,3.196675745,2.214805037,76.29238403,-3.223688293,4.903398371,94.53276464,88.0961613,94.59092672,36.68088406,9.848778596,11.47731679,97.18883288,87.90228771,78.24738271,11.36099263,59.59674292,5.661108957,16.28538193,5.738658395,49.63164017,4.148894921,27.723924,92.67157813,94.99806126,14.26909655,96.89802249,66.14967041,46.06436603,60.72120977,71.26793331,50.56223342,89.84102365,40.2481582,30.82590151,54.67235363,69.09654905,98.5653354,70.25979062,69.87204343,44.51337728,74.56378441,78.86777821,7.716169058,77.85963552,51.02753005,83.171772,85.22683211,50.25203567,46.80108569,86.35129895,64.52113222,51.06630477,46.21946491,73.82706475
Telmisartan,DB00966,CCCc1nc2c(C)cc(-c3nc4ccccc4n3C)cc2n1Cc1ccc(-c2ccccc2C(=O)O)cc1,C09CA;C09DA;C09DB,CARDIOVASCULAR SYSTEM,AGENTS ACTING ON THE RENIN-ANGIOTENSIN SYSTEM,"ANGIOTENSIN II RECEPTOR BLOCKERS (ARBs), COMBINATIONS;ANGIOTENSIN II RECEPTOR BLOCKERS (ARBs), PLAIN","Angiotensin II receptor blockers (ARBs) and calcium channel blockers;Angiotensin II receptor blockers (ARBs) and diuretics;Angiotensin II receptor blockers (ARBs), plain",CCCc1nc2c(C)cc(-c3nc4ccccc4n3C)cc2n1Cc1ccc(-c2ccccc2C(=O)O)cc1,514.629,7.26442,5,1,2,0.243238592,0,72.94,0.200162362,0.189401607,0.870666397,0.116698184,0.308626184,0.437832433,0.398021328,0.020095496,0.07796551,0.547228026,0.153192015,0.376884732,0.231161413,0.900646448,0.981627917,0.011431946,0.018586332,0.246802104,0.298827726,0.044213669,0.104609931,0.483927095,0.574208736,0.940281045,0.692904532,0.053090459,0.292627168,0.247724041,0.078484306,0.270882231,0.737257922,-5.397117149,12.47719414,1.240288638,-4.089312722,-7.492286119,2.695443203,3.019753991,98.01747978,-5.409415688,-0.58509644,83.01667313,97.44086855,59.11205894,36.68088406,9.848778596,15.50988755,22.48933695,48.41023653,52.11322218,12.05893757,65.14152772,62.23342381,73.20666925,90.26754556,86.81659558,14.07522295,57.85188057,55.71927104,61.92322606,80.4963164,69.6006204,81.34936022,36.9523071,51.68670027,42.57464133,84.64521132,90.77161691,74.02093835,57.77433114,99.10818147,37.53392788,96.58782474,92.4001551,80.92283831,94.53276464,75.64947654,72.31485072,31.48507173,74.17603722,27.21985266,25.16479256,30.05040713,29.1585886,71.03528499,61.38037999,81.19426134,87.82473827,9.771229159,31.52384645
Telotristat ethyl,DB12095,CCOC(=O)[C@@H](N)Cc1ccc(-c2cc(O[C@H](c3ccc(Cl)cc3-n3ccc(C)n3)C(F)(F)F)nc(N)n2)cc1,,,,,,CCOC(=O)[C@@H](N)Cc1ccc(-c2cc(O[C@H](c3ccc(Cl)cc3-n3ccc(C)n3)C(F)(F)F)nc(N)n2)cc1,574.991,4.98862,9,2,3,0.267353319,2,131.17,0.144603229,0.670109224,0.834295011,0.085038821,0.773364282,0.164434487,0.727510118,0.073636147,0.127257962,0.82751236,0.962164879,0.324772638,0.290859525,0.916909647,0.999183524,0.008344533,0.022712348,0.177303247,0.296237692,0.023181077,0.055044273,0.05011119,0.684780848,0.822953403,0.273467529,0.021429553,0.027433366,0.488477063,0.083082669,0.083492476,0.883005834,-5.075499635,50.78352283,79.349379,43.79720941,-8.018157507,3.222773408,2.951963477,94.97533136,-5.854457047,4.348036177,87.59208996,88.56145793,86.25436216,60.85692129,20.91896084,17.91392012,68.86390074,80.76773943,43.00116324,43.85420706,57.34780923,58.12330361,93.6409461,53.97440869,95.38580845,41.37262505,66.84761535,91.70221016,98.13881349,74.87398216,75.5719271,83.79216751,67.73943389,43.00116324,48.85614579,79.68204731,90.57774331,57.46413339,29.85653354,83.71461807,44.93989919,88.83288096,69.01899961,68.98022489,63.55176425,85.07173323,73.16789453,3.412175262,84.95540907,44.16440481,62.73749515,90.61651803,84.45133773,66.07212098,87.16556805,79.64327259,82.7452501,6.165180302,70.72508724
Temazepam,DB00231,CN1C(=O)C(O)N=C(c2ccccc2)c2cc(Cl)ccc21,N05CD,NERVOUS SYSTEM,PSYCHOLEPTICS,HYPNOTICS AND SEDATIVES,Benzodiazepine derivatives,CN1C(=O)C(O)N=C(c2ccccc2)c2cc(Cl)ccc21,300.745,2.4722,3,1,4,0.879421465,1,52.9,0.016110507,0.994142175,0.972921646,0.683607423,0.696960425,0.673052657,0.17242575,0.058508988,0.0345397,0.808112538,0.025943303,0.126139287,0.024964479,0.87764709,0.99999423,0.004597699,0.189304812,0.111999334,0.029922993,0.002138066,0.08231957,0.008648318,0.985343874,0.106970137,0.073680512,0.055921633,0.002634104,0.084514389,0.02113559,0.158554369,0.29270452,-4.41962298,7.405914817,-0.666110638,1.667559189,-12.15201917,2.072035775,2.821402296,87.69677556,-2.97894435,4.579063949,40.69406747,52.65606824,31.17487398,36.68088406,63.80379992,97.7510663,54.80806514,32.72586274,6.397828616,94.76541295,96.39395114,88.56145793,90.92671578,98.48778596,73.94338891,37.14618069,44.78480031,88.98797984,40.32570764,44.16440481,22.45056223,78.90655293,97.90616518,30.16673129,91.66343544,73.36176813,53.04381543,11.12834432,46.49088794,58.9375727,94.84296239,52.42341993,37.45637844,81.38813494,20.27917798,61.38037999,49.94183792,14.69561846,50.29081039,85.30438154,20.9383482,27.84024816,40.32570764,26.75455603,23.22605661,76.89026755,69.17409849,51.18262893,71.96587825
Temocillin,DB12343,CO[C@@]1(NC(=O)C(C(=O)O)c2ccsc2)C(=O)N2[C@@H](C(=O)O)C(C)(C)S[C@@H]21,J01CA;J01CR,ANTIINFECTIVES FOR SYSTEMIC USE,ANTIBACTERIALS FOR SYSTEMIC USE,"BETA-LACTAM ANTIBACTERIALS, PENICILLINS","Combinations of penicillins, incl. beta-lactamase inhibitors;Penicillins with extended spectrum",CO[C@@]1(NC(=O)C(C(=O)O)c2ccsc2)C(=O)N2[C@@H](C(=O)O)C(C)(C)S[C@@H]21,414.461,0.5221,7,3,4,0.348592885,4,133.24,0.020208646,0.086984364,0.523964256,0.000216713,0.008339567,0.13551527,0.003446868,0.004265074,0.003508219,0.219273092,0.001758459,0.089979552,0.031722141,0.910916102,0.084135418,0.006018106,0.032953382,0.001987247,0.002305877,0.010273043,0.078488515,0.001900624,0.051468985,0.007493449,0.084500267,0.001090743,0.004106752,0.000325023,0.009299975,0.417413968,0.006593149,-6.215059593,9.211716488,28.25191761,11.95286421,-13.00087719,2.625583868,-2.286564971,65.27138512,-2.604923803,1.527813969,68.47615355,28.15044591,77.35556417,77.25862737,63.80379992,27.60759984,80.10856921,81.34936022,8.103916247,5.428460644,20.82202404,4.381543234,14.42419542,46.68476154,18.84451338,0.814269097,14.38542071,25.70763862,20.86079876,34.43195037,27.33617681,82.7452501,6.785575805,36.21558744,61.8069019,15.08336565,22.9934083,36.68088406,44.47460256,34.0829779,8.879410624,19.73633191,40.05428461,24.73827065,27.02597906,6.436603335,36.48701047,49.55409073,5.971306708,8.995734781,22.25668864,60.29468786,57.42535867,20.47305157,56.41721598,3.373400543,37.61147732,58.78247383,50.01938736
Temozolomide,DB00853,Cn1nnc2c(C(N)=O)ncn2c1=O,L01AX,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ANTINEOPLASTIC AGENTS,ALKYLATING AGENTS,Other alkylating agents,Cn1nnc2c(C(N)=O)ncn2c1=O,194.154,-2.0781,7,1,4,0.560119174,0,108.17,0.909557891,0.93130579,0.965309143,0.057222658,0.003088013,0.167288409,0.002968649,0.022834876,0.00051685,0.187401503,0.000371427,0.236143869,0.355120938,0.844858003,0.999609911,0.002530255,0.0039377,0.00444213,0.001520137,0.0063348,0.036288157,0.003024578,0.401438896,0.180731739,0.040701264,0.001955515,0.007393656,0.001011273,0.024518867,0.85622164,0.011086198,-5.072677592,6.695193855,18.68012444,-0.098594025,-17.97164782,1.902800626,-1.155137134,38.27828535,-1.673928984,3.759449457,16.51803024,10.4691741,77.35556417,36.68088406,63.80379992,55.83559519,22.48933695,72.23730128,97.67351687,72.0822024,94.22256689,53.70298565,6.436603335,54.55602947,17.17720047,16.67312912,4.420317953,22.52811167,13.60992633,64.13338503,79.99224506,75.61070182,75.02908104,19.89143079,10.85692129,23.73012796,18.6894145,26.01783637,16.20783249,41.83792168,29.39123691,59.90694067,27.14230322,32.10546724,38.42574641,12.87320667,52.19077162,89.80224893,9.0345095,44.31950368,20.24040326,51.22140364,36.9523071,3.877471888,16.40170609,11.36099263,12.98953083,74.17603722,66.57619232
Temsirolimus,DB06287,CO[C@H]1C[C@@H]2CC[C@@H](C)[C@@](O)(O2)C(=O)C(=O)N2CCCC[C@H]2C(=O)O[C@H]([C@H](C)C[C@@H]2CC[C@@H](OC(=O)C(C)(CO)CO)[C@H](OC)C2)CC(=O)[C@H](C)/C=C(\C)[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)/C=C/C=C/C=C/1C,L01EG,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ANTINEOPLASTIC AGENTS,PROTEIN KINASE INHIBITORS,Mammalian target of rapamycin (mTOR) kinase inhibitors,CO[C@H]1C[C@@H]2CC[C@@H](C)[C@@](O)(O2)C(=O)C(=O)N2CCCC[C@H]2C(=O)O[C@H]([C@H](C)C[C@@H]2CC[C@@H](OC(=O)C(C)(CO)CO)[C@H](OC)C2)CC(=O)[C@H](C)/C=C(\C)[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)/C=C/C=C/C=C/1C,1030.303,5.7224,16,4,1,0.116173372,15,241.96,0.420939949,0.29122802,0.70720433,0.00066527,0.065883471,0.009777831,0.064072664,0.010196198,0.008348499,0.739019978,0.725655484,0.060064424,0.272803402,0.757406545,0.99069078,0.074087721,0.096300639,0.019556947,0.597691083,0.043097853,0.158258553,0.054629261,0.787558973,0.901376176,0.719940031,0.083704047,0.099215266,0.913286805,0.361837089,0.339001991,0.416248596,-5.035994452,130.3708149,97.7127473,21.38160858,-8.13140213,4.094956588,3.063188982,97.29528046,-5.952292599,8.295278566,96.47150058,92.86545173,96.37456378,86.02171384,2.908103916,6.59170221,97.9449399,94.37766576,77.54943777,17.95269484,37.49515316,8.956960062,42.65219077,2.985653354,57.6967817,4.575416828,22.68321055,78.86777821,88.40635905,23.69135324,74.17603722,68.32105467,42.18689415,88.32880962,86.00232648,46.6072121,98.02248934,73.24544397,72.70259791,84.95540907,52.7723924,93.6409461,93.56339667,86.27374952,84.87785964,98.17758821,92.55525397,39.78286157,59.36409461,46.72353625,97.05312136,95.34703373,68.24350523,65.21907716,98.10003877,82.20240403,86.8553703,5.738658395,87.97983715
Tenapanor,DB11761,CN1Cc2c(Cl)cc(Cl)cc2[C@H](c2cccc(S(=O)(=O)NCCOCCOCCNC(=O)NCCCCNC(=O)NCCOCCOCCNS(=O)(=O)c3cccc([C@@H]4CN(C)Cc5c(Cl)cc(Cl)cc54)c3)c2)C1,A06AX,ALIMENTARY TRACT AND METABOLISM,DRUGS FOR CONSTIPATION,DRUGS FOR CONSTIPATION,Other drugs for constipation,CN1Cc2c(Cl)cc(Cl)cc2[C@H](c2cccc(S(=O)(=O)NCCOCCOCCNC(=O)NCCCCNC(=O)NCCOCCOCCNS(=O)(=O)c3cccc([C@@H]4CN(C)Cc5c(Cl)cc(Cl)cc54)c3)c2)C1,1145.07,6.1566,12,6,0,0.03374989,2,218,0.217783014,0.509789923,0.596645606,0.157874475,0.773335278,0.240972824,0.547484124,0.220727445,0.607246304,0.895146751,0.953352571,0.34049302,0.23476841,0.760344875,0.967584395,0.009689429,0.023769546,0.032062529,0.027604631,0.010246353,0.043911921,0.0395051,0.58156085,0.687032926,0.190333629,0.009930949,0.024736427,0.32769284,0.122585862,0.226041606,0.882536817,-5.463534848,26.29700567,53.5032806,157.714191,-10.63737814,3.096668146,3.115552861,96.10287548,-4.826636092,-4.684588241,97.16944552,94.95928655,92.32260566,93.05932532,0.193873594,2.365257852,68.86390074,93.2144242,55.06010081,31.4075223,25.47499031,66.80884064,93.60217138,69.71694455,91.585886,68.1659558,88.36758434,98.21636293,97.55719271,77.04536642,70.06591702,68.5924777,32.88096161,46.87863513,49.86428848,54.36215587,51.5316014,36.52578519,22.21791392,80.69019,38.1930981,83.171772,60.06203955,55.48662272,61.61302831,79.33307484,78.16983327,24.38929818,84.95540907,24.66072121,39.78286157,79.48817371,98.21636293,40.20938348,83.01667313,83.05544785,84.64521132,16.67312912,9.771229159
Teniposide,DB00444,COc1cc([C@@H]2c3cc4c(cc3[C@@H](O[C@@H]3O[C@@H]5CO[C@@H](c6cccs6)O[C@H]5[C@H](O)[C@H]3O)[C@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1O,L01CB,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ANTINEOPLASTIC AGENTS,PLANT ALKALOIDS AND OTHER NATURAL PRODUCTS,Podophyllotoxin derivatives,COc1cc([C@@H]2c3cc4c(cc3[C@@H](O[C@@H]3O[C@@H]5CO[C@@H](c6cccs6)O[C@H]5[C@H](O)[C@H]3O)[C@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1O,656.662,2.7529,14,3,2,0.332795678,10,160.83,0.431051684,0.252485755,0.68288511,0.018051927,0.301534435,0.06317132,0.214824644,0.026210782,0.045059565,0.730461979,0.677374333,0.037151363,0.258561893,0.795356095,0.90528971,0.089253893,0.084403428,0.142242911,0.282576522,0.117146977,0.291130432,0.051946586,0.299786407,0.470461547,0.304061164,0.270565175,0.075477993,0.833526468,0.708781123,0.279890549,0.714250064,-6.275315355,67.82756286,55.38844246,6.726838526,-11.23514719,3.047089301,1.679401406,95.39758953,-4.681509523,5.287429538,91.43078713,58.3171772,94.59092672,77.25862737,9.848778596,25.39744087,95.52151997,86.56455991,78.28615743,15.89763474,33.92787902,40.09305933,72.70259791,22.72198527,77.0065917,19.34858472,48.58472276,77.6269872,86.35129895,15.62621171,72.78014734,71.11283443,26.2892594,89.99612253,84.52888717,76.69639395,90.03489725,89.41450174,87.97983715,84.41256301,25.70763862,74.29236138,71.81077937,96.12252811,81.1167119,96.31640171,98.759209,32.80341218,73.28421869,7.832493214,75.72702598,80.80651415,49.08879411,33.81155487,81.07793718,54.05195812,83.48196976,18.80573866,76.3861962
